,HiWindLossYr1,HiWindLossYr2,HiWindLossYr3,HiWindLossYr4,HiWindLossYr5,HiWindLossYr6,HiWindLossYr7,HiWindLossYr8,HiWindLossYr9,HiWindLossYr10
8865,0,0,740.1860523,5112.741746,36313.66447,0,0,0,82753.99977,12871.72276
8866,0,0,0,58706.1464,0,48172.09901,0,4990.69755,114810.6486,0
8867,0,0,0,0,2892.987129,0,0,0,0,0
8868,0,0,0,61086.09479,0,0,54652.96122,87372.81242,0,0
8869,0,0,48243.26377,4891.596205,0,0,5256.999572,0,0,33287.79339
8870,0,0,1594.994126,0,0,42421.30697,0,0,845.6457774,0
8871,331.5812563,13807.70582,0,0,0,28883.77193,0,0,0,0
8872,0,0,89651.98533,58093.50312,268.7928805,0,3537.751605,1449.771594,1064981.816,4061.057502
8873,0,27381.8573,0,0,0,0,0,0,0,0
8874,0,0,0,0,0,0,106380.0149,0,368428.4144,0
8875,0,4881.977236,0,0,0,0,0,875.8470822,0,0
8876,0,0,487.9823816,0,1298.601084,0,0,0,0,0
8877,0,0,17631.70364,173197.1945,9210.102905,0,129.0815626,29524.69972,0,0
8878,0,0,0,0,0,0,4792.415559,0,0,31291.27117
8879,0,55534.6982,0,0,0,0,0,0,0,15004.45504
8880,15336.88155,0,11.82085125,59955.19551,0,450.1398678,0,0,0,0
8881,1134.980754,1986714.583,452.1197936,32963.22707,0,0,0,0,125.624066,0
8882,0,0,5805.340943,0,0,0,0,0,0,0
8883,0,58817.18583,21754.72619,0,797072.5885,0,19767.84992,0,11399.09484,1116195.031
8884,0,0,0,0,0,0,107686.9671,0,0,0
8885,2887.464423,0,267544.5199,1657.476024,0,28084.74437,0,0,0,26729.79098
8886,0,1757.851541,0,69031.9495,0,7942.556655,12762.35888,0,0,0
8887,134063.3828,0,0,0,163933.3018,0,0,0,0,0
8888,2020.347408,0,0,0,0,3987.457713,115979.8333,0,0,0
8889,20181.14871,119776.0079,0,3072.854627,251081.4586,10854.17085,442577.9932,0,0,0
8890,0,0,35019.52542,7464.672637,0,153316.8674,296118.7105,0,7108.804357,0
8891,0,0,0,0,0,0,0,111553.3454,504787.1495,487.5486083
8892,19489.01055,0,26597.31065,0,0,89638.34774,0,0,0,0
8893,0,0,1037.132109,0,0,13929.70696,0,2454170.48,0,0
8894,1328.767988,0,3279.004843,0,7171.369861,0,0,0,0,0
8895,0,0,1156.172938,0,5453.705433,133085.6353,0,0,0,79456.50657
8896,0,0,0,0,214730.8236,0,60838.83665,0,0,0
8897,9864.60603,0,0,0,0,0,46308.25936,38213.27247,3324.645493,0
8898,23585.54909,0,168803.8336,0,383389.0987,1750.135332,79450.22738,0,36.39554391,0
8899,0,0,30256.91323,0,19081.67546,0,0,0,0,0
8900,0,0,11198.39546,0,0,3185.559675,0,1286.782324,0,0
8901,0,0,0,0,0,0,0,0,0,6757.150386
8902,1998.116426,3362233.993,0,0,985.1097333,0,19491.20162,0,0,0
8903,150211.5067,0,0,0,0,0,64578.55214,133841.7471,32755.79547,22080.55133
8904,1675.359691,0,76.69484264,0,0,0,0,0,0,8818.08395
8905,7474.907895,0,0,0,15981.88684,0,0,5339.604508,0,0
8906,0,0,0,261807.8142,0,0,0,0,0,593.1244191
8907,6567.047479,0,0,0,0,0,0,0,0,0
8908,2662.235265,227899.1437,0,0,0,0,0,28433.77065,45665.78648,0
8909,0,0,0,0,0,0,0,0,156818.0799,0
8910,2922.78395,0,0,0,0,0,0,0,120.7948011,0
8911,0,0,0,4849.093179,0,0,72719.78108,0,78394.5613,14338.11029
8912,5437.638764,0,0,0,4592.576597,0,0,0,0,0
8913,0,0,0,0,36776.63222,0,121953.5614,58693.16316,138546.3351,0
8914,201298.6804,7083.252605,0,0,105687.0938,0,0,0,0,1841.22625
8915,0,0,1163.123554,0,0,0,9914.738896,29745.78792,0,0
8916,0,0,0,0,10547.07609,0,1269.142734,6635.955144,2037.037167,0
8917,0,23260.22218,0,0,55764.15976,0,0,11676.77642,0,0
8918,0,21456.09476,0,111789.472,583539.2426,0,0,0,0,0
8919,251035.8927,0,0,0,42919.03276,13443.88815,0,9521.274531,0,0
8920,0,0,0,11376.96784,100066.4947,0,0,0,0,0
8921,0,193990.3672,3237612.643,0,0,0,0,0,0,11726.04831
8922,0,0,36077.60271,0,0,0,3724.662187,0,0,0
8923,0,0,0,899.0062182,0,0,0,1497.158652,0,0
8924,0,0,0,1382.041264,96986.50449,19267.89617,7884.372261,9912.12302,0,3003.019336
8925,0,4958.71621,0,0,0,0,0,0,2706.939741,0
8926,0,20309.92589,15053.87393,0,135157.7766,0,0,53844.48295,37614.14152,0
8927,91127.9819,30824.60295,0,0,0,0,0,0,0,0
8928,3574.582108,0,35826.07845,0,67026.63928,113531.17,0,17680.08119,0,9147.654232
8929,1960.930849,0,0,0,0,452655.9223,0,3788.926717,0,0
8930,8723.021131,762.7908095,30525.56754,5774.631796,11974.70329,0,0,0,0,0
8931,28562.68203,2133.298124,0,0,0,0,0,754.5117652,44125.8946,2716.795293
8932,0,4901.775753,4697.57562,0,0,2142.662883,3918.38226,0,0,0
8933,0,0,0,0,0,4680.603134,11083.28006,23167.54575,4003.930041,0
8934,0,0,3739.742385,0,0,0,10079.32488,0,31243.55639,246437.7999
8935,0,0,0,74426.12426,0,13516.29725,0,0,0,0
8936,591.9428073,0,0,0,0,0,24426.11814,0,4329.548543,0
8937,0,0,100.0159435,0,0,0,0,36601.85027,276.9450854,48317.02304
8938,82297.17678,0,0,109088.749,0,0,0,6399.658173,83415.956,0
8939,36580.57035,0,0,167.0325827,5595.313208,27002.93275,0,0,0,14433.10871
8940,0,0,0,0,82090.70035,0,0,0,19360.28313,0
8941,0,14172.77775,201775.2241,98332.02004,0,0,0,0,0,0
8942,0,0,0,0,23994.7118,0,0,25745.52792,77084.23237,0
8943,57954.1878,2111.226929,34006.4868,0,0,10507.34469,0,0,3623.735044,0
8944,0,0,0,0,0,20717.14706,0,0,2828.225214,0
8945,0,0,0,0,0,87612.62461,3249.560516,0,0,15264.89146
8946,26241.7576,69863.31737,0,0,0,0,14542.03912,0,0,0
8947,15817.19107,0,0,458556.3457,0,15308.20817,5371.461494,0,1809.748101,28577.9198
8948,0,69961.90314,3494.485275,33170.4564,0,0,0,7858.945528,796.6682792,0
8949,0,0,0,0,0,0,0,3031434.514,0,0
8950,0,0,0,183.106647,0,73450.42524,0,0,0,0
8951,0,0,4314.18828,398326.2841,26395.73851,5694.234023,147279.7891,640197.7011,14807.29966,0
8952,0,0,0,43056.05682,105700.613,13.13813347,0,0,0,0
8953,0,0,0,0,0,0,0,0,0,14462.67428
8954,0,0,0,0,0,0,0,0,0,0
8955,7755.28892,0,151969.2152,57797.92504,0,0,0,0,0,0
8956,0,0,7874.128541,167500.8672,5733.508479,0,0,0,129994.5772,0
8957,0,0,0,1751.18721,0,0,0,194840.6926,0,0
8958,0,0,445394.1703,62893.07807,312320.1501,0,0,51389.20903,0,0
8959,33442.07321,32226.20498,0,0,0,3959.088289,23771.74181,3067.044076,0,0
8960,43516.07744,114894.8207,0,0,0,160922.4465,0,87066.49264,86839.51525,0
8961,3905.490991,10.3263329,0,31089.6286,47374.71108,10765.06629,0,0,11290.13898,21912.2845
8962,0,517.4437588,0,0,0,95597.27718,0,0,0,0
8963,0,0,0,0,0,39465.2867,0,45546.15285,0,0
8964,0,0,0,32761.53123,0,176289.9013,0,0,252.8880565,0
8965,0,0,14857.06322,80373.98697,0,0,9514.207424,4472.689429,0,0
8966,29209.98491,0,0,5844.677823,0,135854.045,0,0,0,983.805409
8967,0,16.84448609,0,3414.834818,0,0,0,23159.17207,0,0
8968,0,0,18.88913165,0,939.351673,0,47610.68519,0,0,60051.21019
8969,46078.33656,1964.319957,0,1190.530527,52191.0141,0,78969.50983,0,12799.62438,0
8970,0,0,0,27420.47594,0,11078.33316,0,0,0,13891.5027
8971,0,50230.15956,0,0,24365.50411,0,0,11367.98628,27008.15673,0
8972,0,0,0,0,0,4077.991709,0,0,0,7701.450428
8973,0,0,0,0,0,0,0,0,0,0
8974,0,352862.6771,149544.1112,0,26895.73302,0,0,5839.381854,122.1947373,0
8975,0,0,0,0,0,0,0,25274.2537,0,0
8976,0,0,0,0,123944.8486,0,0,0,64544.77977,0
8977,21666.37654,63318.45382,0,0,0,41798.39023,0,0,0,0
8978,5897.860924,0,0,0,766599.3752,0,0,4601.669662,0,55786.96437
8979,0,0,0,0,0,0,0,0,0,0
8980,0,0,2822.744184,0,0,0,0,0,0,0
8981,0,635.3355036,0,0,7283.420863,0,0,0,0,0
8982,0,0,5225.701507,0,0,0,0,8527.153765,31440.25811,0
8983,0,0,2009.413953,0,1998.117762,0,12567.30474,0,0,0
8984,0,0,0,0,0,0,0,0,0,3363.038991
8985,0,6020.633022,0,0,112393.9507,0,3845.434602,0,0,1140010.794
8986,1326.504557,1463.755074,0,0,0,0,8358.213674,0,0,46322.89967
8987,0,39085.57399,0,0,0,0,0,0,0,1267.056586
8988,1371.173403,48153.44934,32522.63804,0,63089.3583,3344.08267,0,0,0,72419.29585
8989,3552.748889,34510.56899,0,0,0,1701.397262,0,0,0,0
8990,0,0,0,0,0,0,0,0,0,0
8991,0,387982.5674,0,0,0,630.1975418,4557.703356,0,0,0
8992,0,0,0,0,0,0,0,0,0,0
8993,2830.417628,0,381.6123574,0,0,20735.62236,0,43942.38983,0,1698439.595
8994,0,0,0,0,191789.0148,193.4748148,0,36312.01345,434.2483216,0
8995,0,0,0,0,68543.67222,0,0,0,178.2349967,0
8996,23450.58333,0,0,9540.791963,0,0,30793.02252,0,0,0
8997,10213.59758,0,0,18261.12449,32230.95564,30806.95404,0,0,1673.528228,0
8998,0,0,0,0,0,0,0,10060.07617,0,0
8999,0,13566.44259,0,0,0,390.7695379,0,0,0,207319.0631
9000,0,0,0,0,39381.44429,0,0,0,0,0
9001,159613.016,0,1687.117309,89797.74837,0,0,0,10874.87,0,0
9002,0,0,0,0,0,0,578938.3147,0,0,0
9003,672652.8053,0,0,3578.215766,0,6632.406937,0,82167.602,0,0
9004,0,4115.775262,0,0,0,0,35616.08888,0,0,410633.5158
9005,0,0,0,0,0,8678.27752,0,5030.900023,0,12452.89587
9006,0,3063.426774,8141.316643,122291.0048,149886.0636,0,0,6759.822093,25712.97171,0
9007,0,0,0,0,7343.942338,0,0,0,177493.1312,0
9008,0,0,0,0,0,26194.01866,0,0,4230.397989,0
9009,0,0,15740.63214,319610.5261,6513.971035,0,0,0,0,0
9010,12581.09545,0,1190.859601,0,6038.201977,0,0,0,0,0
9011,270767.4882,0,0,143400.4128,0,0,0,127166.1095,0,0
9012,0,0,16267.49201,436.6270941,1670.126602,0,0,0,133705.964,0
9013,0,16928.7639,0,0,0,18256.30394,5430.179099,0,0,0
9014,3881.306439,0,3596.367105,0,0,0,0,16649.5126,344646.6172,255989.8658
9015,0,0,0,14490.74199,0,0,0,6099.474196,20178.02157,0
9016,0,0,23576.81515,0,0,0,0,10659.79119,0,0
9017,0,28869.66506,0,0,26727.63786,0,176132.0551,0,0,21271.46982
9018,0,0,0,0,0,3071.607483,4205.488951,0,15548.60985,0
9019,0,20763.50514,0,35087.15366,0,0,0,0,0,0
9020,0,290178.1252,0,0,0,0,0,0,7596.968668,87786.27028
9021,0,0,16877.91698,0,0,0,0,120434.1788,0,0
9022,99057.20719,0,0,0,0,0,0,0,0,0
9023,13848.82521,3975.137785,0,167335.9826,0,0,0,0,0,0
9024,0,0,0,28729.45625,0,0,1398.419947,0,0,0
9025,0,0,0,0,0,0,2.416389151,6660.001251,0,0
9026,0,0,0,6348.943735,2519.344349,0,0,0,369.1818141,0
9027,0,0,0,758.1274453,0,0,0,18155.85679,9978.112388,1699.52529
9028,41354.67834,0,0,0,0,0,2227.60951,0,15015.67344,0
9029,0,27344.4417,0,0,0,0,0,0,17694.85973,0
9030,0,0,0,0,2764.961629,0,0,0,0,0
9031,0,0,0,3496.016783,0,15255.70379,0,159928.1258,0,0
9032,2214.400088,0,0,0,6432.232575,110572.8454,0,28751.87529,0,30477.63106
9033,0,0,0,0,0,735436.3487,48584.06906,0,0,30342.24301
9034,403.9050914,0,0,0,0,4114.841049,0,360.5048999,0,0
9035,47556.80177,83638.58721,0,0,0,619.7376589,91537.53561,0,24463.99779,0
9036,0,1707.608047,234.6163538,0,0,20769.99722,0,0,0,0
9037,13549.5355,0,0,0,0,0,0,632.2857354,0,0
9038,86594.9625,0,37116.13886,0,0,0,0,48311.99046,0,0
9039,0,0,0,0,39832.70786,0,0,0,10239.69328,0
9040,0,0,32.94531775,184013.4492,0,0,2874.135875,115.1908143,8509.65202,0
9041,0,127234.5854,0,0,106.7092684,0,0,0,7257.82668,5182.530528
9042,0,0,4606.820631,0,0,0,0,0,0,54.13921872
9043,0,29078.49694,0,0,0,0,0,31480.39539,0,0
9044,263026.2665,20.23466068,0,0,0,0,0,0,0,57580.07885
9045,7189.177891,0,9339.197556,35398.68686,0,0,0,0,0,0
9046,100609.5332,0,0,5356.350166,0,0,0,348005.7807,0,7481.938047
9047,0,0,0,0,0,0,1548.564138,11176.69135,0,0
9048,129.5242651,0,0,0,0,0,242233.0403,73135.51563,205669.6988,0
9049,0,0,0,0,0,105776.085,0,20399.07276,38082.63222,95796.64546
9050,0,75270.45824,0,0,0,8007.31621,0,0,0,0
9051,62334.81609,130060.6801,0,0,0,1433.963999,0,0,0,0
9052,17124.75958,0,0,0,275982.3466,771517.6085,0,0,0,1150.94192
9053,805.3950784,0,0,0,0,0,0,16850.58143,0,0
9054,0,0,0,0,2317.354269,0,67.52680692,0,0,0
9055,0,0,0,0,4611.65807,0,0,0,0,0
9056,0,0,0,0,0,0,0,13543.36494,3134.320969,0
9057,0,6238.919638,0,18569.7015,0,0,12750.94992,0,0,0
9058,0,102.155594,0,0,0,834232.5755,0,0,0,0
9059,0,85316.20506,0,0,0,0,0,0,0,0
9060,0,0,68019.4826,16855.5535,0,724627.4015,0,0,0,0
9061,74.41123811,18077.48156,0,0,6448.618357,18215.0258,3179.94539,0,0,6679.248464
9062,70194.99949,0,0,0,0,0,19037.88754,0,0,7690.918634
9063,0,16117.84765,0,0,2252.376344,0,0,0,52848.29504,0
9064,0,0,11258.30016,0,0,20216.50209,0,0,11002.5463,0
9065,0,0,0,0,0,0,0,27929.12647,5148.129716,62428.87686
9066,0,0,0,0,0,0,0,0,0,0
9067,6166.991238,0,15997.36473,0,0,0,0,0,0,0
9068,29091.0346,9647.164974,29577.99772,33397.56064,14460.30897,70715.11386,0,71.50961377,0,0
9069,0,0,2050.746546,0,6806.953827,0,0,0,0,0
9070,0,58572.29732,741115.4703,0,0,0,620.2109465,51795.73518,3628.0368,0
9071,20706.84322,0,3455.86353,0,0,0,79167.86943,0,72261.09235,0
9072,36427.63643,0,1372.429606,7483.424828,35121.5587,0,8775.90605,0,0,11108.13572
9073,21684.06432,0,244003.558,0,86817.25878,0,0,0,246727.4577,0
9074,0,0,30624.73004,0,0,0,0,0,0,0
9075,0,0,49160.50729,0,0,0,118799.4781,0,0,12401.95538
9076,0,0,0,0,0,13000.33988,0,0,872.6656438,52070.03536
9077,0,0,0,17137.6762,0,0,0,0,0,0
9078,15626.79459,36640.44927,2426.422576,0,0,0,0,0,0,576.9935771
9079,0,342816.2503,0,2.092802904,0,0,0,319328.7373,14670.21236,2661.901555
9080,0,0,12199.61198,1174.24035,84576.53183,32322.62609,0,0,0,0
9081,0,0,34926.47726,0,21875.92275,0,0,58160.9533,4598.423456,0
9082,0,79218.62199,0,0,0,0,47201.37212,0,0,107022.4895
9083,54813.22898,21743.2061,0,10521.87346,0,0,0,0,25450.8388,0
9084,195.3416955,60731.05623,14298.98891,60374.49835,10843.56659,0,520.8223897,14935.21133,0,4319.535929
9085,0,0,0,0,16614.3629,0,176.1158217,0,25560.3706,0
9086,0,0,0,0,0,0,0,0,0,0
9087,47355.78963,0,0,0,0,0,160.3205613,0,0,41637.63138
9088,0,0,0,0,4.820765978,0,96747.45535,0,0,0
9089,0,65392.47128,5728.140639,0,0,0,0,55.1391821,0,0
9090,2018476.29,0,0,22598.24015,0,62029.5965,44102.96209,0,0,0
9091,18543.37621,0,0,0,0,0,0,0,0,0
9092,0,0,0,38436.99273,2659.638517,0,218480.8182,0,0,23612.40663
9093,75601.44698,0,0,64413.81577,0,729915.6667,0,0,0,0
9094,0,0,0,4902.453414,0,0,315736.6694,0,0,120.1772785
9095,236155.5817,0,0,0,2171.326934,0,0,0,0,0
9096,527.3608912,0,24741.77467,0,586403.1159,0,7194.381586,0,0,35141.01878
9097,45909.94189,0,0,6675.716056,0,0,15423.81783,0,2676.055835,8612.529214
9098,0,0,9091.455617,36534.40019,0,0,0,61207.07078,7234.298433,0
9099,1568.908061,0,0,3353.5065,0,0,73677.31252,39882.22984,2301.932684,0
9100,0,0,0,2080.198378,0,0,52399.6578,0,0,0
9101,744.6940651,0,12551.54704,1059009.898,22240.03205,0,0,0,66021.08368,0
9102,0,4559.788524,0,0,11978.90294,1087.207978,0,0,0,38674.07751
9103,0,13866.61188,0,0,385.2829048,215809.754,0,0,1268.694033,0
9104,0,0,3185.170676,0,337.2422583,0,0,0,0,0
9105,45562.98742,19984.26806,26540.37499,10500.13247,0,0,0,6468.229815,0,16517.4082
9106,0,0,0,0,0,0,0,1367.301606,0,0
9107,0,0,0,2410.080051,0,15.05677552,0,3564.314139,0,0
9108,0,0,0,238349.5452,0,0,0,0,14830.1243,3693.185406
9109,30291.80121,1229.47328,0,146523.8092,0,0,0,0,0,0
9110,0,0,195703.1445,0,0,861.7146758,0,0,92188.73432,0
9111,398990.1082,0,7184.877359,0,0,66014.62807,8319.438339,0,0,760517.2175
9112,0,43144.34466,0,0,0,50338.63362,20.45264201,0,0,0
9113,240134.4007,2620.764885,0,0,23134.71448,0,0,10526.05849,0,0
9114,25065.03652,10403.26944,7847.223961,0,0,158317.861,0,0,0,0
9115,863.9147272,5354073.301,35631.63612,0,0,74503.58677,0,56895.10981,3546.333673,1235741.962
9116,16.13819957,26860.66015,241403.0392,0,14296.27228,222839.4174,112.1583726,0,30051.7332,0
9117,297951.167,0,0,0,0,637.8217078,0,0,0,0
9118,104760.4146,0,0,0,0,4003.850042,0,0,21585.15775,0
9119,0,0,0,135114.4608,16272.49912,0,0,665564.619,0,0
9120,77000.94269,0,0,0,43499.28343,18463.10238,0,0,0,0
9121,0,0,21358.78262,0,0,0,7418.151879,0,0,0
9122,3739.207559,0,0,209.8513143,0,0,27515.52249,0,9776.101427,0
9123,0,1590.008091,0,0,828.7519312,0,0,0,0,0
9124,0,0,13306.19109,0,9154.815105,0,0,0,0,0
9125,0,54301.98933,0,344498.1921,0,0,59589.94348,0,0,0
9126,0,0,0,0,0,0,0,2180.875361,0,0
9127,58499.79462,0,0,0,0,0,0,0,0,0
9128,0,1967.500123,0,0,0,50204.79269,1278.85704,0,0,0
9129,0,0,4140.019887,0,3629.557255,0,0,0,0,6612.861166
9130,0,79264.23716,975662.9228,0,0,0,15061.47381,96378.01646,0,0
9131,593.7693287,0,179.0609786,1053559.292,0,0,0,0,0,0
9132,0,0,0,0,0,0,99031.65917,0,0,0
9133,115.9488931,0,0,0,0,0,0,0,0,0
9134,0,0,0,0,0,0,7098.000876,0,0,0
9135,0,0,48202.6329,0,0,122631.0091,9339.793786,0,0,0
9136,0,0,0,7956.323508,0,26428.24884,532.1956675,0,0,0
9137,0,0,0,0,11051.98397,0,0,0,367520.3678,24570.93631
9138,0,4629.109637,0,20681.2096,29056.12737,8622.628462,0,0,0,0
9139,0,0,0,0,0,0,0,17277.38589,0,0
9140,0,0,0,0,12986.51947,0,1982.710732,0,0,817.7401005
9141,0,0,0,0,0,26369.77645,51596.85103,0,0,0
9142,12469.28726,0,0,71.24375294,0,0,0,0,0,0
9143,0,0,0,0,371.4038279,0,0,180478.724,0,0
9144,0,0,116731.8921,0,0,11449.03517,0,0,0,0
9145,0,0,766.3269574,0,52007.34262,0,0,0,93609.79017,0
9146,0,1017598.202,0,4358.97906,0,0,0,0,0,0
9147,0,0,0,0,0,48465.7543,0,39585.50155,0,0
9148,0,0,0,0,228363.4729,76608.69741,359.8325588,0,19851.2348,0
9149,0,0,0,0,0,0,0,0,0,0
9150,33665.33216,0,0,0,250.7171672,0,0,3922.288275,395748.3721,0
9151,0,0,0,8401.536827,119255.3297,0,0,0,2430.947408,69.81386679
9152,26723.34836,0,13310.64316,0,0,0,0,0,0,0
9153,0,8776.58811,0,0,0,0,0,0,0,0
9154,5212.651648,0,9275.449244,1575.146352,826016.0705,0,0,0,0,504201.5503
9155,0,0,0,3162.579354,17263.72903,0,952.3621329,0,0,0
9156,0,0,0,0,0,0,0,0,0,16257.92666
9157,0,6162.319379,68959.30594,54421.52739,66083.05351,0,0,0,0,0
9158,0,0,11217.32963,52302.72962,0,0,7007.513427,0,0,0
9159,0,2842.669979,0,4833.885454,0,17681.47494,0,0,0,0
9160,0,1136.359403,0,0,0,0,80100.80723,0,0,0
9161,0,0,0,0,0,0,26021.19226,0,0,0
9162,43077.90421,59205.71324,15633.57412,0,0,0,1282.108642,98026.88262,48456.23308,2776.684271
9163,0,69301.54417,0,0,0,0,168077.2001,0,3499.220351,39694.25341
9164,19965.26312,28072.87449,0,0,5937.137571,24810.74243,0,0,0,90.76983431
9165,0,0,0,0,174469.9652,0,1201.475211,0,0,295.4196616
9166,2445.677173,0,0,0,4572.540216,4507.620656,0,0,0,0
9167,0,0,0,7003.596261,0,0,3729.312693,0,0,86287.46664
9168,0,0,587233.1311,0,0,0,0,50.0058976,0,0
9169,0,0,0,0,18692.3026,0,29418.20559,14260.30672,0,0
9170,0,18755.34457,0,26278.79219,0,28637.58549,0,349.3428331,1814.719881,0
9171,0,0,1439.090316,0,0,38706.39193,25978.0999,0,3765.705987,7312.663454
9172,29944.62502,0,4215.437223,0,0,0,7352.109318,0,102041.3114,0
9173,235182.0771,69530.1383,0,0,0,0,0,135094.5491,0,0
9174,13324.34994,60631.74994,0,0,20859.55554,0,0,0,0,0
9175,0,0,0,0,0,0,89295.32972,0,259.0142873,338212.4542
9176,0,0,0,10108.75584,0,0,4647.723122,0,0,0
9177,0,0,6616.521329,0,0,0,0,39337.28812,0,346.8328631
9178,0,0,0,0,2098.736996,0,0,0,0,0
9179,5284.365688,0,10699.37053,0,0,0,0,0,21730.77323,0
9180,24966.64147,0,0,24360.86094,0,1895.095034,1118.77246,0,0,20863.98032
9181,0,13708.04131,7791.233757,1725.572514,0,121872.5641,0,270656.2015,35359.34395,48369.91054
9182,0,0,0,0,0,2359.171691,0,0,0,0
9183,15805.53464,0,17772.0664,0,11324.40463,0,93370.95686,825.0793741,0,0
9184,7027.651329,0,24564.32172,48.49415961,0,0,0,5041.371949,7.537309119,0
9185,0,0,0,0,0,0,7630.937871,0,0,26372.14152
9186,0,0,18452.97742,5109.847597,0,0,0,0,0,0
9187,0,0,8654.842935,0,0,64684.67265,1410.656476,0,7209.917634,0
9188,0,55.28857845,0,0,0,0,12991.37317,13069.15257,0,0
9189,0,0,0,31.80968989,0,0,0,0,0,12181.09732
9190,0,0,0,0,465.2250444,3832.777057,12716.44026,0,0,6347.47412
9191,6056.866828,0,0,0,5592.366518,0,0,2671.476476,2349.625176,0
9192,0,0,0,0,0,0,0,0,0,141003.9641
9193,0,1925.670896,0,0,42501.34789,503787.0213,276103.1077,0,0,0
9194,0,53483.01019,0,0,10548.45602,0,0,0,0,0
9195,10073.93353,0,0,0,0,0,0,78054.53306,45317.3791,11100.63745
9196,0,108775.5319,0,164311.918,0,0,0,0,0,0
9197,0,193616.6526,27895.89448,0,0,0,0,0,0,118165.8421
9198,0,0,0,0,0,0,0,0,60960.46939,389.7172606
9199,0,129441.0455,227724.0712,0,0,0,0,36448.07243,0,0
9200,0,0,22281.38941,0,0,172799.9917,89495.33718,0,0,0
9201,0,14289.05221,44373.74583,23015.17756,0,25888.32888,0,0,0,0
9202,59321.93432,2830.410995,0,0,0,322.5164529,0,41179.6002,0,0
9203,0,0,8669.453953,0,0,24992.80272,3027.875521,0,0,0
9204,24.3975974,1432.126702,0,0,0,0,0,0,0,14398.56631
9205,13510.9612,216.3139038,0,0,0,0,5708.650954,0,0,0
9206,0,0,0,18645.70864,0,0,5653.208577,0,0,441.2758824
9207,0,0,66836.85161,7424.097173,0,0,87972.14193,37240.44362,4301.513819,0
9208,0,0,64461.3955,0,0,8143.669426,0,37823.39719,0,0
9209,0,0,0,0,7143431.792,9077.298346,0,0,24369.72756,4250.668787
9210,0,54.68943852,0,29145.24103,0,0,0,0,0,0
9211,0,0,0,0,31266.29954,0,0,0,0,0
9212,0,1234234.054,0,2837.648278,11348.49086,0,135299.2605,0,25813.95065,0
9213,0,0,218532.4195,0,0,0,153283.3843,10382.59178,0,368.6739745
9214,0,0,52902.67832,0,0,0,2397.030683,0,0,0
9215,0,21314.43806,0,782.0921553,0,11917.313,0,0,0,398.6832282
9216,0,0,0,0,0,22938.5019,238008.0829,69.34386231,0,0
9217,0,0,0,0,0,0,15848.71322,0,126104.148,1151.180579
9218,0,0,25816.39894,3151.481849,0,7852.810465,0,0,0,0
9219,0,0,0,0,0,155235.0765,20247.76972,10179.09825,0,9222.443157
9220,0,9827.072759,0,10126.0973,0,0,0,0,0,0
9221,0,84816.96002,16800.16335,8401.85546,0,0,18122.19026,23522.63131,0,0
9222,0,0,88749.33899,41243.85413,1835.589394,0,27056.54318,2516.451534,79298.25595,0
9223,0,37280.01465,0,41241.12819,0,15271.44142,0,0,2050958.687,0
9224,0,0,0,0,275.1942323,0,122800.9464,0,0,0
9225,0,16849.57899,0,0,202019.7789,0,0,0,0,0
9226,20753.97091,3185.507036,0,0,0,0,8827.553066,0,0,26912.99841
9227,428736.8425,0,0,0,0,0,1566.831414,0,0,75742.04816
9228,563.8398554,0,4925.620284,0,481.1627866,0,236375.0647,0,0,0
9229,0,0,17082.82158,22346.89709,0,0,0,0,0,0
9230,6732.195187,0,0,0,0,2106.005808,0,201455.4205,0,0
9231,0,5223.215437,145791.1868,10786.62824,0,42439.89697,0,0,0,2305.028486
9232,0,4395.855801,0,41123.45674,0,0,18591.33286,122.8214096,0,0
9233,0,0,0,0,0,58214.57082,0,10161.93069,0,28175.27681
9234,77666.96978,881.2766226,22513.00202,0,0,20380.6532,0,0,227903.237,8644.292536
9235,150812.6925,0,0,313749.7838,0,41267.67722,0,0,0,0
9236,0,0,461.1654615,0,0,0,18584.13029,0,0,0
9237,829.7045283,66292.30615,140836.0887,81.91654473,5904.717599,28122.49762,9527.836352,0,0,0
9238,0,0,0,65806.21697,0,28721.78164,0,0,76618.61241,72944.97385
9239,30724.23404,46630.21015,17040.30678,32140.02739,0,58923.18144,0,0,10190.56887,0
9240,49405.19913,42464.48568,0,0,16523.84836,0,0,2472.736726,0,52977.81039
9241,44726.11526,0,0,8967.297273,0,0,0,939.4038878,47158.25895,0
9242,0,0,0,0,0,0,0,34166.77627,0,0
9243,90271.33681,0,0,90325.85999,0,73.22062483,0,0,0,0
9244,0,484884.0013,0,0,0,0,0,0,226.4905786,0
9245,0,0,0,0,17894.87099,0,103473.7911,0,0,0
9246,12212.62518,4861993.904,0,4532.436979,0,0,0,0,0,0
9247,0,48687.72181,0,0,78.56688885,0,88511.34359,0,0,0
9248,696.8273372,0,155397.7051,0,28126.71517,0,0,0,29329.60219,0
9249,137789.6048,535.7006923,63617.72468,0,30489.86711,0,0,0,0,643656.5579
9250,0,0,0,0,55985.35921,0,0,402407.3888,0,0
9251,15240.25508,0,0,89841.57678,0,1568.075725,0,3449.911379,0,0
9252,14282.83879,0,0,0,347.6014965,574143.604,9611.24206,0,1682563.912,12736.41354
9253,0,0,0,0,0,19513.953,0,0,5883.165096,0
9254,0,0,0,0,0,337.4101694,4067.821803,0,0,0
