trial,sequence,event_id,economic_loss,insured_loss,pa_loss
6973,1,1673,311984428.8,15599221.44,11690664.26
6974,1,1674,374062653.1,18703132.66,13400782.92
6978,1,1675,308349064.4,15417453.22,11590517.96
6979,1,1676,374690373.1,18734518.66,13418075.23
6979,2,1677,138486536,6924326.798,6911178.578
6983,1,1678,142868911.9,7143445.596,7031903.405
6983,2,1679,191630235.8,9581511.79,8375170.723
6984,1,1680,289150934.9,14457546.74,11061651.68
6984,2,1681,345299159.5,17264957.97,12608411.88
6984,3,1682,180653437.4,9032671.87,8072784.049
6990,1,1683,207627028,10381351.4,8815847.194
6996,1,1684,203753115.8,10187655.79,8709129.427
6997,1,1685,199009420.2,9950471.011,8578451.038
7006,1,1686,616686329,30834316.45,20084532.02
7009,1,1687,207028120.5,10351406.03,8799348.609
7010,1,1688,93933128.91,4696656.445,5683830.121
7015,1,1689,666731125.8,33336556.29,21463156.19
7020,1,1690,171351205.7,8567560.286,7816528.008
7037,1,1691,165516037.4,8275801.868,7655781.942
7048,1,1692,164710895.8,8235544.792,7633602.063
7050,1,1693,1772928307,88646415.35,51936457.63
7051,1,1694,300116962.9,15005848.15,11363741.65
7057,1,1695,713345477.3,35667273.87,22747279.14
7061,1,1696,168287174.2,8414358.711,7732120.673
7062,1,1697,1491001686,74550084.3,44169998.76
7063,1,1698,1047634565,52381728.27,31956208.9
7065,1,1699,176478253.2,8823912.661,7957766.9
7067,1,1700,554963819.9,27748191,18384212.53
7073,1,1701,771004500.2,38550225.01,24335658.51
7075,1,1702,283808059.6,14190402.98,10914467.2
7099,1,1703,780015772.9,39000788.64,24583899.27
7107,1,1704,726128850.6,36306442.53,23099432.98
7110,1,1705,231199281,11559964.05,9465210.962
7111,1,1706,650932936.6,32546646.83,21027950.8
7117,1,1707,323389388.3,16169469.42,12004845.83
7123,1,1708,298974041.8,14948702.09,11332256.69
7126,1,1709,274344820.1,13717241,10653775.75
7138,1,1710,610423319.5,30521165.97,19911999.87
7138,2,1711,109918090.3,5495904.516,6124180.68
7144,1,1712,98195878.21,4909793.911,5801259.497
7144,2,1713,348272785.4,17413639.27,12690328.74
7145,1,1714,141668678.5,7083433.925,6998839.612
7147,1,1715,640664397.1,32033219.86,20745075.1
7152,1,1716,162562670.1,8128133.504,7574423.164
7158,1,1717,170910163.6,8545508.181,7804378.267
7158,2,1718,872989792.6,43649489.63,27145129.2
7166,1,1719,210425094.8,10521254.74,8892927.786
7171,1,1720,450617189.9,22530859.5,15509692.18
7174,1,1721,679197284.7,33959864.24,21806571.48
7184,1,1722,587648227.2,29382411.36,19284596.12
7188,1,1723,610436556.6,30521827.83,19912364.52
7189,1,1724,314492362.7,15724618.13,11759752.32
7194,1,1725,360024579.2,18001228.96,13014064.83
7199,1,1726,57733217.37,2886660.868,4686602.108
7207,1,1727,455421001,22771050.05,15642026.61
7211,1,1728,361337340.3,18066867.01,13050228.51
7218,1,1729,263981465,13199073.25,10368288.09
7223,1,1730,545389004.4,27269450.22,18120447.4
7229,1,1731,182974326.9,9148716.343,8136719.453
7232,1,1732,451047607.8,22552380.39,15521549.24
7233,1,1733,747938663,37396933.15,23700245.38
7236,2,1734,1024131304,51206565.18,31308745.69
7238,1,1735,629197057.1,31459852.85,20429175.08
7244,1,1736,69979941.56,3498997.078,5023972.447
7250,1,1737,124498890.8,6224944.539,6525849.691
7253,1,1738,1240694743,62034737.17,37274592.55
7255,1,1739,238169915.3,11908495.76,9657236.62
7257,1,1740,624836277,31241813.85,20309045.17
7261,1,1741,301028218.7,15051410.93,11388844.75
7280,1,1742,339741637.9,16987081.89,12455314.37
7283,1,1743,207580208.1,10379010.41,8814557.41
7283,2,1744,789926299.6,39496314.98,24856912.5
7283,3,1745,299124702.7,14956235.13,11336407.06
7294,1,1746,1712159316,85607965.8,50262405.47
7295,1,1747,223729008.6,11186450.43,9259421.374
7298,1,1748,1787010268,89350513.39,52324384.7
7301,1,1749,403566814.4,20178340.72,14213557.72
7304,1,1750,205146015,10257300.75,8747500.739
7307,1,1751,370810726,18540536.3,13311199.47
7307,2,1752,1500685081,75034254.07,44436755.02
7314,1,1753,714742630.7,35737131.54,22785767.65
7317,1,1754,421096875.2,21054843.76,14696472.38
7318,1,1755,2379212124,118960606.2,68638244.46
7324,1,1756,199819597.4,9990979.868,8600769.637
7330,1,1757,361337340.3,18066867.01,13050228.51
7334,1,1758,479845324.3,23992266.21,16314863.05
7341,1,1759,226386872.5,11319343.62,9332639.685
7347,1,1760,1328475746,66423787.3,39692766.27
7350,1,1761,270021712.5,13501085.63,10534683.64
7350,2,1762,299783348.5,14989167.42,11354551.31
7351,1,1763,173139405.1,8656970.253,7865788.97
7356,1,1764,458688254.6,22934412.73,15732032.27
7357,1,1765,422905092.5,21145254.62,14746284.79
7363,1,1766,1194717216,59735860.81,36008012.72
7363,2,1767,1552427358,77621367.88,45862141.03
7366,1,1768,52856301.34,2642815.067,4552253.789
7368,1,1769,263980132.8,13199006.64,10368251.39
7369,1,1770,675798415.1,33789920.75,21712940.09
7372,1,1771,294807050.7,14740352.53,11217465.24
7375,1,1772,124021116.9,6201055.844,6512688.07
7384,1,1773,247361830.9,12368091.54,9910453.695
7388,1,1774,461155660.5,23057783.03,15800003.88
7388,2,1775,1121120325,56056016.25,33980580.09
7411,1,1776,151806121.2,7590306.059,7278103.88
7420,1,1777,144946870.2,7247343.512,7089146.59
7427,1,1778,516335839.9,25816792,17320096.56
7429,1,1779,1190930395,59546519.75,35903694.11
7437,1,1780,191447574.4,9572378.722,8370138.804
7440,1,1781,499887933.7,24994396.69,16866992.89
7442,1,1782,396382739.8,19819136.99,14015652.26
7443,1,1783,669494447.7,33474722.39,21539279.64
7445,1,1784,864124964.7,43206248.23,26900922.67
7462,1,1785,385744020.2,19287201.01,13722578.91
7464,1,1786,1602860509,80143025.44,47251463.52
7465,1,1787,853694644.9,42684732.25,26613590.28
7468,1,1788,442581512.7,22129075.64,15288326.93
7469,1,1789,1101598460,55079923,33442795.62
7475,1,1790,154370888.1,7718544.406,7348757.573
7478,1,1791,561658210.9,28082910.55,18568628.29
7481,1,1792,836046358.6,41802317.93,26127418.78
7483,1,1793,170183545,8509177.248,7784361.52
7490,1,1794,332963031.4,16648151.57,12268578.66
7491,1,1795,238129871.1,11906493.56,9656133.492
7492,1,1796,428518612.7,21425930.63,14900924.94
7505,1,1797,1006258590,50312929.49,30816391.7
7505,2,1798,189109634.4,9455481.72,8305733.694
7506,1,1799,724267777.8,36213388.89,23048164.52
7513,1,1800,347612145.2,17380607.26,12672129.55
7520,1,1801,307175617.2,15358780.86,11558192.07
7535,1,1802,1091883222,54594161.1,33175162.16
7538,1,1803,506229025,25311451.25,17041676.02
7545,1,1804,236760694.6,11838034.73,9618415.688
7554,1,1805,111145213.8,5557260.69,6157985.235
7555,1,1806,282574076.3,14128703.82,10880473.68
7557,1,1807,157474394.7,7873719.737,7434252.361
7559,1,1808,735132783.1,36756639.16,23347471.54
7562,1,1809,1066787952,53339397.59,32483842.61
7563,1,1810,242208619.1,12110430.95,9768494.035
7564,1,1811,416021733.5,20801086.68,14556663.38
7564,2,1812,131830524.9,6591526.247,6727820.1
7569,1,1813,851119345.7,42555967.29,26542646.45
7577,1,1814,383807617.1,19190380.85,13669235.26
7586,1,1815,410132029.9,20506601.5,14394414.99
7589,1,1816,1309883462,65494173.11,39180589.71
7592,1,1817,346856763,17342838.15,12651320.43
7594,2,1818,1128951878,56447593.91,34196322.18
7596,1,1819,255426589.2,12771329.46,10132620.06
7601,1,1820,313827602.5,15691380.13,11741439.64
7602,1,1821,547390885,27369544.25,18175594.81
7617,1,1822,135247716.1,6762385.806,6821956.208
7619,1,1823,199469147.8,9973457.389,8591115.522
7622,1,1824,319113459.8,15955672.99,11887053.39
7627,2,1825,291512858,14575642.9,11126717.47
7629,1,1826,924374463.7,46218723.19,28560663.97
7629,2,1827,609845801.4,30492290.07,19896090.51
7639,2,1828,350105908.1,17505295.4,12740827.24
7641,1,1829,349921389.3,17496069.47,12735744.15
7646,1,1830,238632557.7,11931627.89,9669981.403
7647,1,1831,537870786.8,26893539.34,17913337.03
7647,2,1832,152020927.1,7601046.357,7284021.312
7648,1,1833,330255225.6,16512761.28,12193984.56
7649,1,1834,1028459977,51422998.87,31427991.14
7658,1,1835,893076938.9,44653846.95,27698485.94
7659,1,1836,126049683.4,6302484.17,6568570.62
7665,1,1837,471651642.8,23582582.14,16089145.13
7667,1,1838,334921409.7,16746070.48,12322527.68
7668,1,1839,83902300.3,4195115.015,5407502.836
7670,1,1840,630329498.4,31516474.92,20460371.35
7673,1,1841,531710024.6,26585501.23,17743621.57
7674,1,1842,159868666.5,7993433.325,7500209.286
7674,2,1843,837347554.6,41867377.73,26163263.87
7679,1,1844,649754494.4,32487724.72,20995487.3
7681,1,1845,141972319.7,7098615.987,7007204.261
7683,1,1846,204537717.6,10226885.88,8730743.481
7686,1,1847,1661365915,83068295.76,48863158.9
7697,1,1848,85658307.93,4282915.397,5455876.987
7701,1,1849,251438423.8,12571921.19,10022754.87
7704,1,1850,833125524.6,41656276.23,26046956.22
7706,1,1851,3148850302,157442515.1,89840084.95
7707,1,1852,110101399.3,5505069.966,6129230.44
7715,1,1853,98771171.15,4938558.557,5817107.553
7718,1,1854,201867619.5,10093380.97,8657188.146
7720,1,1855,411157545.6,20557877.28,14422665.69
7727,1,1856,207871282.4,10393564.12,8822575.866
7749,1,1857,1278402593,63920129.63,38313360.93
7755,1,1858,822145557.8,41107277.89,25744482.27
7760,1,1859,685394503.2,34269725.16,21977291.23
7781,1,1860,275209081.7,13760454.09,10677584.26
7789,1,1861,1330999015,66549950.75,39762276.78
7791,1,1862,630099654.6,31504982.73,20454039.66
7792,1,1863,235222965.1,11761148.25,9576054.618
7793,1,1864,944952727.9,47247636.4,29127549.93
7795,1,1865,1010504800,50525239.99,30933365.46
7797,1,1866,291679856.2,14583992.81,11131317.9
7809,1,1867,1018640525,50932026.25,31157486.81
7809,2,1868,261548584.1,13077429.2,10301267.57
7811,1,1869,200482000,10024100,8619017.374
7818,1,1870,686722976.6,34336148.83,22013887.75
7820,1,1871,133523550.2,6676177.512,6774459.227
7821,2,1872,200584322.5,10029216.12,8621836.134
7826,1,1873,296723121.8,14836156.09,11270248.79
7838,1,1874,286784987.4,14339249.37,10996475.02
7857,1,1875,191170739,9558536.95,8362512.596
7858,1,1876,389840416.1,19492020.81,13835425.62
7862,1,1877,2572890970,128644548.5,73973671.04
7873,1,1878,704337035.5,35216851.77,22499116.36
7882,1,1879,238632557.7,11931627.89,9669981.403
7884,1,1880,244723867.7,12236193.39,9837783.608
7884,2,1881,1066884519,53344225.96,32486502.83
7884,3,1882,108831861.4,5441593.068,6094257.459
7885,1,1883,356701086.3,17835054.31,12922509.9
7890,1,1884,546776692,27338834.6,18158675.14
7897,1,1885,227252336,11362616.8,9356481.303
7902,1,1886,181498936.3,9074946.816,8096075.686
7906,1,1887,152893144.9,7644657.244,7308048.994
7915,1,1888,248187432.4,12409371.62,9933197.203
7915,2,1889,134053820.7,6702691.034,6789067.012
7916,1,1890,191063318.3,9553165.917,8359553.393
7917,1,1891,683312432.6,34165621.63,21919934.76
7919,1,1892,160947924.7,8047396.234,7529940.477
7920,1,1893,144464993.1,7223249.657,7075871.935
7923,1,1894,541950625.5,27097531.28,18025727.62
7925,1,1895,854206171.5,42710308.57,26627681.72
7932,1,1896,436625282.3,21831264.11,15124245.87
7937,1,1897,795916395.8,39795819.79,25021926.49
7937,2,1898,173052180.6,8652609.028,7863386.127
7947,1,1899,96473572.14,4823678.607,5753813.749
7950,1,1900,1814433547,90721677.33,53079835.77
7950,2,1901,150074013.9,7503700.694,7230388.13
7952,1,1902,1401720290,70086014.51,41710492.51
7952,2,1903,189695989.3,9484799.464,8321886.482
7957,1,1904,518802755.6,25940137.78,17388054.67
7958,1,1905,358511210.1,17925560.51,12972374.84
7959,1,1906,223897780.9,11194889.04,9264070.681
7961,1,1907,559072173.4,27953608.67,18497388.64
7966,1,1908,233793338.3,11689666.92,9536671.542
7967,1,1909,132959466.6,6647973.33,6758919.962
7967,3,1910,255623075.7,12781153.78,10138032.83
7971,1,1911,209453689.2,10472684.46,8866167.696
7973,1,1912,1061428644,53071432.21,32336205.46
7975,1,1913,197247743.5,9862387.173,8529920.714
7982,1,1914,130710966.7,6535548.337,6696978.732
7989,1,1915,1372382658,68619132.91,40902305.21
7993,1,1916,223454486,11172724.3,9251858.882
7993,2,1917,486191934.3,24309596.71,16489698.21
7995,1,1918,97914159.43,4895707.972,5793498.763
7996,1,1919,232342168.4,11617108.42,9496695.001
7996,2,1920,369494408.2,18474720.41,13274937.81
7996,3,1921,1169304177,58465208.87,35307939.34
8000,1,1922,53716974.02,2685848.701,4575963.43
8002,1,1923,358103546.4,17905177.32,12961144.6
8009,1,1924,551665072.2,27583253.61,18293339.28
8010,1,1925,230676902.5,11533845.12,9450820.584
8026,1,1926,183410443.3,9170522.165,8148733.503
8027,1,1927,196200755.1,9810037.755,8501078.486
8027,2,1928,683313229.1,34165661.45,21919956.7
8035,1,1929,320190487.8,16009524.39,11916723.15
8035,2,1930,453041730.1,22652086.5,15576482.93
8044,1,1931,169419361.6,8470968.082,7763309.949
8046,1,1932,247635672.8,12381783.64,9917997.438
8053,1,1933,548582110.7,27429105.54,18208410.46
8067,1,1934,1787010268,89350513.39,52324384.7
8070,1,1935,601527091.1,30076354.55,19666928.32
8079,1,1936,453743744.8,22687187.24,15595821.89
8081,1,1937,120839121.5,6041956.077,6425031.091
8088,1,1938,438989803.6,21949490.18,15189383.24
8092,1,1939,814111573.8,40705578.69,25523163.66
8102,1,1940,205694934.7,10284746.74,8762622.271
8103,1,1941,247651322.2,12382566.11,9918428.546
8105,1,1942,131321157.8,6566057.888,6713788.154
8111,1,1943,350235258.1,17511762.91,12744390.55
8140,1,1944,1321036562,66051828.12,39487833.11
8143,1,1945,227553681.9,11377684.09,9364782.719
8148,1,1946,474995953,23749797.65,16181273.53
8148,2,1947,862909922.2,43145496.11,26867450.92
8169,1,1948,1171793492,58589674.62,35376514.5
8177,1,1949,953264735.5,47663236.77,29356527.47
8182,1,1950,580125892.2,29006294.61,19077372.32
8187,1,1951,246382433.7,12319121.68,9883473.454
8187,2,1952,267104275.9,13355213.79,10454314.67
8196,1,1953,1508201038,75410051.92,44643803.12
8200,1,1954,323351642,16167582.1,12003806
8207,1,1955,151722182.4,7586109.118,7275791.55
8210,2,1956,830674135.7,41533706.78,25979425.84
8217,2,1957,313026395.1,15651319.76,11719368.14
8222,1,1958,630044412.1,31502220.61,20452517.85
8227,1,1959,849513383.6,42475669.18,26498405.72
8233,1,1960,514891338.1,25744566.91,17280303.71
8239,1,1961,186544515.2,9327225.759,8235070.296
8240,1,1962,1899638582,94981929.11,55427047.26
8252,1,1963,723429780.5,36171489.03,23025079.53
8255,1,1964,739286533.3,36964326.67,23461898.23
8260,1,1965,223958899.9,11197944.99,9265754.374
8261,1,1966,593557773.1,29677888.65,19447391.12
8262,1,1967,1066787952,53339397.59,32483842.61
8265,1,1968,163849929.7,8192496.483,7609884.337
8265,2,1969,729302354.3,36465117.72,23186856.04
8270,1,1970,183685447.4,9184272.369,8156309.261
8271,1,1971,350445473.6,17522273.68,12750181.52
8272,1,1972,349390940.8,17469547.04,12721131.46
8273,1,1973,966696594.2,48334829.71,29726545.66
8279,1,1974,2300064516,115003225.8,66457901.77
8279,2,1975,99090055.88,4954502.794,5825892.126
8286,1,1976,721290856.7,36064542.83,22966156.88
8299,1,1977,835639582.6,41781979.13,26116212.99
8301,1,1978,104532748.3,5226637.413,5975826.341
8302,1,1979,184019437.7,9200971.887,8165509.961
8302,2,1980,1243085160,62154257.99,37340443.27
8307,1,1981,780015772.9,39000788.64,24583899.27
8308,1,1982,283297748.9,14164887.44,10900409.27
8315,1,1983,723429780.5,36171489.03,23025079.53
8317,1,1984,547490998.8,27374549.94,18178352.73
8318,1,1985,608774879.4,30438743.97,19866588.96
8324,1,1986,946007166.2,47300358.31,29156597.39
8326,1,1987,583402064,29170103.2,19167623.66
8336,1,1988,235207264.7,11760363.23,9575622.107
8341,1,1989,743802030.9,37190101.55,23586290.26
8348,1,1990,400578259.5,20028912.98,14131229.61
8348,2,1991,152365205.7,7618260.284,7293505.429
8349,1,1992,429202914.5,21460145.73,14919775.95
8350,1,1993,233037502.7,11651875.13,9515849.931
8362,2,1994,503959446.6,25197972.33,16979154.12
8362,3,1995,184048307.1,9202415.354,8166305.248
8366,1,1996,74202319.43,3710115.971,5140289.679
8371,1,1997,112290107.5,5614505.374,6189524.54
8371,2,1998,756668756.8,37833437.84,23940740.29
8372,1,1999,465809738.4,23290486.92,15928213.5
8375,1,2000,494858464.6,24742923.23,16728442.07
8375,2,2001,90669920.85,4533496.042,5593935.91
8395,1,2002,267308454.8,13365422.74,10459939.35
8399,1,2003,145119550.4,7255977.521,7093903.55
8399,2,2004,470632005.5,23531600.27,16061056.36
8400,1,2005,283453892.3,14172694.61,10904710.67
8406,1,2006,287962357.3,14398117.86,11028908.98
8412,1,2007,836046358.6,41802317.93,26127418.78
8413,1,2008,829824232.8,41491211.64,25956012.89
8414,1,2009,502802198.7,25140109.93,16947274.49
8417,1,2010,178774827,8938741.349,8021032.46
8421,1,2011,613502495.5,30675124.77,19996824.4
8424,1,2012,209958981.8,10497949.09,8880087.398
8426,1,2013,507476970.1,25373848.51,17076054.17
8431,1,2014,2300064516,115003225.8,66457901.77
8431,2,2015,101499281.3,5074964.067,5892260.994
8435,1,2016,157474394.7,7873719.737,7434252.361
8443,1,2017,407740657.3,20387032.86,14328537.92
8446,1,2018,3158245060,157912253,90098889.9
8452,1,2019,308904197.6,15445209.88,11605810.66
8456,1,2020,56734920.94,2836746.047,4659101.235
8456,2,2021,376674072.3,18833703.61,13472721.78
8465,1,2022,305043575.1,15252178.75,11499458.99
8466,1,2023,513768756.5,25688437.82,17249379.06
8469,1,2024,369649856.8,18482492.84,13279220.08
8473,1,2025,204803996.9,10240199.85,8738078.893
8478,1,2026,196240558.2,9812027.91,8502174.974
8480,1,2027,1317320673,65866033.66,39385468.53
8482,1,2028,963793437,48189671.85,29646570.06
8484,1,2029,561797293.8,28089864.69,18572459.72
8487,1,2030,575881679.7,28794083.98,18960453.6
8503,1,2031,351155063.2,17557753.16,12769729.16
8505,1,2032,450261627.1,22513081.36,15499897.2
8511,1,2033,182118715.4,9105935.772,8113149.239
8515,1,2034,161270278.4,8063513.919,7538820.613
8518,1,2035,475077000.6,23753850.03,16183506.21
8521,1,2036,1421784394,71089219.7,42263214.48
8525,1,2037,214140328.8,10707016.44,8995274.318
8525,2,2038,237640770.9,11882038.55,9642659.855
8531,1,2039,188683474.5,9434173.727,8293993.926
8541,1,2040,1033821119,51691055.95,31575678.81
8545,1,2041,338806927.2,16940346.36,12429565.15
8545,2,2042,1093291653,54664582.65,33213961.34
8549,1,2043,307967810.9,15398390.55,11580015.26
8571,1,2044,611085778.3,30554288.92,19930249.15
8578,1,2045,540850794.9,27042539.74,17995429.7
8578,2,2046,1003351051,50167552.57,30736295.41
8583,1,2047,575881679.7,28794083.98,18960453.6
8587,1,2048,269194546.1,13459727.31,10511897.02
8592,1,2049,199259204.2,9962960.208,8585332.036
8597,1,2050,578191141.8,28909557.09,19024074.2
8598,1,2051,209029989.4,10451499.47,8854495.698
8604,1,2052,1101598460,55079923,33442795.62
8606,1,2053,1598426364,79921318.21,47129312.58
8606,2,2054,261548584.1,13077429.2,10301267.57
8606,3,2055,142889443.7,7144472.184,7032469.01
8621,1,2056,1309660665,65483033.24,39174452.13
8622,1,2057,518212799.1,25910639.95,17371802.66
8622,2,2058,647915501.7,32395775.08,20944827.1
8625,1,2059,585592412.3,29279620.61,19227962.94
8627,1,2060,296970770.7,14848538.53,11277070.97
8629,1,2061,549335826.6,27466791.33,18229173.68
8630,1,2062,896507455.2,44825372.76,27792989.13
8633,1,2063,78062742.07,3903137.104,5246635.839
8635,1,2064,111483496.5,5574174.827,6167304.181
8643,1,2065,353718589.3,17685929.47,12840348.67
8644,1,2066,410453834.2,20522691.71,14403279.99
8645,1,2067,114440555.2,5722027.758,6248764.648
8649,1,2068,456203142.8,22810157.14,15663572.9
8654,1,2069,229119135.3,11455956.76,9407907.521
8662,1,2070,786039701.6,39301985.08,24749845.27
8674,1,2071,199680974.8,9984048.74,8596950.89
8681,1,2072,219415894.1,10970794.71,9140604.55
8682,1,2073,1910324382,95516219.1,55721417.56
8686,2,2074,436228740,21811437,15113322
8690,1,2075,159449846.7,7972492.337,7488671.722
8694,1,2076,270233362.2,13511668.11,10540514.12
8705,1,2077,355164702.7,17758235.13,12880185.91
8707,1,2078,336792198.2,16839609.91,12374063.79
8707,2,2079,734794054.6,36739702.73,23338140.31
8712,1,2080,201358129,10067906.45,8643152.803
8713,1,2081,435672299.5,21783614.98,15097993.29
8718,1,2082,779343460.2,38967173.01,24565378.53
8724,1,2083,353814843,17690742.15,12843000.25
8741,1,2084,461654495,23082724.75,15813745.68
8744,1,2085,361062574.8,18053128.74,13042659.33
8758,1,2086,151806121.2,7590306.059,7278103.88
8760,1,2087,891111244.8,44555562.24,27644335.39
8769,1,2088,1205902169,60295108.47,36316133.59
8773,1,2089,180821630.4,9041081.519,8077417.396
8773,2,2090,204668496.5,10233424.83,8734346.154
8774,1,2091,547356610.2,27367830.51,18174650.62
8779,1,2092,289205270.7,14460263.53,11063148.51
8780,1,2093,249707456.7,12485372.83,9975070.531
8782,1,2094,484341708.6,24217085.43,16438728.56
8784,1,2095,103850507.4,5192525.369,5957032.104
8785,1,2096,744416330.2,37220816.51,23603212.86
8790,1,2097,189824886.4,9491244.322,8325437.315
8790,2,2098,424304688.4,21215234.42,14784840.58
8793,1,2099,231704936,11585246.8,9479140.649
8798,1,2100,807771028.8,40388551.44,25348495.58
8802,1,2101,591108734.3,29555436.72,19379925.49
8804,1,2102,1093316551,54665827.57,33214647.23
8804,2,2103,178774827,8938741.349,8021032.46
8808,1,2104,753816210.4,37690810.52,23862158.9
8808,2,2105,207213317,10360665.85,8804450.366
8815,1,2106,173139405.1,8656970.253,7865788.97
8821,1,2107,612011070.6,30600553.53,19955738.92
8821,2,2108,520449164.7,26022458.23,17433409.62
8822,1,2109,257080144.8,12854007.24,10178171.89
8823,1,2110,311625623,15581281.15,11680779.95
8823,2,2111,119379778.7,5968988.937,6384829.404
8826,1,2112,81158635.81,4057931.79,5331920.908
8830,1,2113,142728490.2,7136424.51,7028035.095
8835,1,2114,121849989.2,6092499.459,6452878.273
8838,1,2115,457912302.5,22895615.12,15710656.5
8845,1,2116,319650375.3,15982518.76,11901844.24
8846,1,2117,144148996.6,7207449.829,7067166.924
8859,1,2118,116215398.2,5810769.908,6297657.672
8860,1,2119,404453312.4,20222665.62,14237978.8
8860,2,2120,207847200.3,10392360.02,8821912.459
8866,1,2121,305899529.7,15294976.48,11523038.66
8870,1,2122,136259569.4,6812978.468,6849830.541
8870,2,2123,811706917.7,40585345.89,25456920.67
8874,1,2124,179785477.2,8989273.858,8048873.652
8875,1,2125,179782743.6,8989137.179,8048798.347
8891,1,2126,250824176.3,12541208.82,10005833.7
8897,1,2127,615895431.2,30794771.56,20062744.52
8904,1,2128,514185770.9,25709288.54,17260866.89
8906,1,2129,247607655.6,12380382.78,9917225.627
8910,1,2130,237208023.7,11860401.18,9630738.62
8914,1,2131,178182218.2,8909110.91,8004707.39
8916,1,2132,367820758.6,18391037.93,13228832.44
8920,1,2133,164017412.7,8200870.633,7614498.126
8931,1,2134,331663816.4,16583190.82,12232788.14
8932,1,2135,954556746.4,47727837.32,29392119.53
8932,2,2136,932243297.8,46612164.89,28777433.06
8934,1,2137,1177455765,58872788.26,35532497.67
8938,1,2138,431903113.4,21595155.67,14994160.49
8939,1,2139,759210977.8,37960548.89,24010772.89
8957,1,2140,115823113.5,5791155.677,6286851.093
8959,1,2141,232605253.4,11630262.67,9503942.414
8960,1,2142,134597683.6,6729884.182,6804049.242
8960,2,2143,359959614.6,17997980.73,13012275.2
8966,1,2144,306951657.2,15347582.86,11552022.46
8967,1,2145,369566016.9,18478300.84,13276910.47
8972,1,2146,396405102.5,19820255.13,14016268.3
8986,1,2147,332475900,16623795,12255159.26
8991,1,2148,233318670.7,11665933.53,9523595.493
8991,2,2149,122477429.7,6123871.487,6470162.882
8993,1,2150,433712156.4,21685607.82,15043995.65
9000,1,2151,1083662118,54183105.91,32948688.81
9000,2,2152,361877284,18093864.2,13065102.78
9004,1,2153,178118096.2,8905904.812,8002940.972
9010,1,2154,206078116.7,10303905.84,8773178.093
9014,1,2155,162632421.2,8131621.061,7576344.655
9015,1,2156,201075149.5,10053757.48,8635357.34
9016,1,2157,248618924.7,12430946.24,9945083.868
9019,1,2158,105650652.7,5282532.634,6006622.151
9024,1,2159,235128527.9,11756426.39,9573453.08
9029,1,2160,320190487.8,16009524.39,11916723.15
9030,1,2161,771940063.2,38597003.16,24361431.22
9034,1,2162,178143102.5,8907155.124,8003629.838
9035,1,2163,124021116.9,6201055.844,6512688.07
9040,1,2164,468424100.1,23421205.01,16000233.42
9040,2,2165,245373979.4,12268698.97,9855692.756
9040,3,2166,55198320.27,2759916.014,4616771.264
9045,1,2167,362831563.5,18141578.17,13091391.08
9050,1,2168,315221439.1,15761071.95,11779836.78
9056,1,2169,673063594.4,33653179.72,21637601.79
9059,1,2170,135427246,6771362.302,6826901.863
9059,2,2171,132394640.3,6619732.013,6743360.238
9061,2,2172,340152338.9,17007616.95,12466628.28
9061,3,2173,803854299.1,40192714.95,25240598.28
9061,4,2174,346011022,17300551.1,12628022.13
9062,1,2175,157159292.4,7857964.619,7425571.983
9063,1,2176,997021906.9,49851095.35,30561941.39
9064,1,2177,668693056.7,33434652.84,21517203.08
9077,1,2178,1330999015,66549950.75,39762276.78
9077,2,2179,494405273.2,24720263.66,16715957.64
9078,1,2180,149934419.6,7496720.982,7226542.616
9082,1,2181,704113825,35205691.25,22492967.41
9084,1,2182,683313229.1,34165661.45,21919956.7
9089,1,2183,1961238119,98061905.96,57123979.14
9091,1,2184,249990517.2,12499525.86,9982868.226
9098,1,2185,413219380.7,20660969.04,14479464.72
9100,1,2186,389170952,19458547.6,13816983.35
9104,1,2187,298605650.6,14930282.53,11322108.32
9110,1,2188,352538759.6,17626937.98,12807846.95
9119,1,2189,204952739.4,10247636.97,8742176.42
9123,1,2190,96185844.49,4809292.224,5745887.485
9130,1,2191,555921398.9,27796069.94,18410591.72
9130,2,2192,628606188.5,31430309.43,20412897.95
9133,1,2193,272523625.9,13626181.29,10603605.85
9140,1,2194,683522030.9,34176101.54,21925708.73
9143,1,2195,505581838.5,25279091.92,17023847.46
9147,1,2196,421096875.2,21054843.76,14696472.38
9154,1,2197,110336040.5,5516802.024,6135694.289
9155,1,2198,404615678.3,20230783.91,14242451.62
9160,1,2199,1116907629,55845381.45,33864529.58
9160,2,2200,353106625.3,17655331.26,12823490.4
9162,1,2201,180887138.2,9044356.91,8079221.992
9163,1,2202,1425943782,71297189.1,42377796.47
9164,1,2203,494617050.4,24730852.52,16721791.64
9165,1,2204,747008583.5,37350429.17,23674623.74
9165,2,2205,1152804196,57640209.79,34853401.11
9166,1,2206,212147360.5,10607368.03,8940372.422
9168,1,2207,282894332.4,14144716.62,10889296.03
9169,1,2208,2412907349,120645367.4,69566473.85
9170,1,2209,186098939.1,9304946.956,8222795.654
9172,1,2210,194118223.9,9705911.197,8443709.329
9173,1,2211,214275699.4,10713784.97,8999003.481
9174,1,2212,491939950.4,24596997.52,16648043.42
9192,1,2213,565398327.8,28269916.39,18671660.29
9193,1,2214,210730399.1,10536519.96,8901338.248
9197,1,2215,202630296,10131514.8,8678198.208
